0,wrd_length,total_char,syl_count,syl_sum,sentiment
"There, then, Ulysses lay wakefully brooding upon the way in which he should kill the suitors; and by and by, the women who had been in the habit of misconducting themselves with them, left the house giggling and laughing with one another.","[5, 4, 7, 3, 9, 8, 4, 3, 3, 2, 5, 2, 6, 4, 3, 7, 3, 2, 3, 2, 3, 5, 3, 3, 4, 2, 3, 5, 2, 13, 10, 4, 4, 4, 3, 5, 8, 3, 8, 4, 3, 7]",191,"[1 1 2 1 4 2 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1 4 2 1 1 1 1 1 2
 1 2 1 1 3]",59,0.0
"This made Ulysses very angry, and he doubted whether to get up and kill every single one of them then and there, or to let them sleep one more and last time with the suitors.","[4, 4, 7, 4, 5, 3, 2, 7, 7, 2, 3, 2, 3, 4, 5, 6, 3, 2, 4, 4, 3, 5, 2, 2, 3, 4, 5, 3, 4, 3, 4, 4, 4, 3, 7]",137,[1 1 2 2 2 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2],42,-0.0553571428571
"His heart growled within him, and as a bitch with puppies growls and shows her teeth when she sees a stranger, so did his heart growl with anger at the evil deeds that were being done: but he beat his breast and said, ""Heart, be still, you had worse than this to bear on the day when the terrible Cyclops ate your brave companions; yet you bore it in silence till your cunning got you safe out of the cave, though you made sure of being killed.""","[3, 5, 7, 6, 3, 3, 2, 1, 5, 4, 7, 6, 3, 5, 3, 5, 4, 3, 4, 1, 8, 2, 3, 3, 5, 5, 4, 5, 2, 3, 4, 5, 4, 4, 5, 4, 3, 2, 4, 3, 6, 3, 4, 5, 2, 5, 3, 3, 5, 4, 4, 2, 4, 2, 3, 3, 4, 3, 8, 7, 3, 4, 5, 10, 3, 3, 4, 2, 2, 7, 4, 4, 7, 3, 3, 4, 3, 2, 3, 4, 6, 3, 4, 4, 2, 5, 6]",348,"[1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 0 0 1 2 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1
 1 2 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 3 1 1 1 1 1 2 1 1 2 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",102,-0.166666666667
"Thus he chided with his heart, and checked it into endurance, but he tossed about as one who turns a paunch full of blood and fat in front of a hot fire, doing it first on one side and then on the other, that he may get it cooked as soon as possible, even so did he turn himself about from side to side, thinking all the time how, single handed as he was, he should contrive to kill so large a body of men as the wicked suitors.","[4, 2, 6, 4, 3, 5, 3, 7, 2, 4, 9, 3, 2, 6, 5, 2, 3, 3, 5, 1, 6, 4, 2, 5, 3, 3, 2, 5, 2, 1, 3, 4, 5, 2, 5, 2, 3, 4, 3, 4, 2, 3, 5, 4, 2, 3, 3, 2, 6, 2, 4, 2, 8, 4, 2, 3, 2, 4, 7, 5, 4, 4, 2, 4, 8, 3, 3, 4, 3, 6, 6, 2, 2, 3, 2, 6, 8, 2, 4, 2, 5, 1, 4, 2, 3, 2, 3, 6, 7]",331,"[1 1 1 1 1 2 1 1 1 2 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1
 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2]",103,0.123979591837
"But by and by Minerva came down from heaven in the likeness of a woman, and hovered over his head saying, ""My poor unhappy man, why do you lie awake in this way?","[3, 2, 3, 2, 7, 4, 4, 4, 6, 2, 3, 8, 2, 1, 5, 3, 7, 4, 3, 4, 6, 2, 4, 7, 3, 3, 2, 3, 3, 5, 2, 4, 3]",124,[1 1 1 1 3 1 1 1 3 1 1 3 1 1 2 1 2 2 1 2 1 1 1 3 1 1 1 1 1 2 1 1 1],46,-0.385185185185
"This is your house: your wife is safe inside it, and so is your son who is just such a young man as any father may be proud of.""","[4, 2, 4, 5, 4, 4, 2, 4, 6, 2, 3, 2, 2, 4, 3, 3, 2, 4, 4, 1, 5, 3, 2, 3, 6, 3, 2, 5, 2]",96,[1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1],32,0.35
"""Goddess,"" answered Ulysses, ""all that you have said is true, but I am in some doubt as to how I shall be able to kill these wicked suitors single handed, seeing what a number of them there always are.","[7, 8, 7, 3, 4, 3, 4, 4, 2, 4, 3, 1, 2, 2, 4, 5, 2, 2, 3, 1, 5, 2, 4, 2, 4, 5, 6, 7, 6, 6, 6, 4, 1, 6, 2, 4, 5, 6, 3]",155,"[2 2 2 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1
 2 1]",44,0.259523809524
"And there is this further difficulty, which is still more considerable.","[3, 5, 2, 4, 7, 10, 5, 2, 5, 4, 12]",59,[1 1 1 1 2 4 1 1 1 1 4],18,0.2
"Supposing that with Jove's and your assistance I succeed in killing them, I must ask you to consider where I am to escape to from their avengers when it is all over.""","[9, 4, 4, 4, 2, 3, 4, 10, 1, 7, 2, 7, 4, 1, 4, 3, 3, 2, 8, 5, 1, 2, 2, 6, 2, 4, 5, 8, 4, 2, 2, 3, 4]",132,[3 1 1 1 0 1 1 3 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 3 1 1 1 1 2],43,0.0
"""For shame,"" replied Minerva, ""why, any one else would trust a worse ally than myself, even though that ally were only a mortal and less wise than I am.","[3, 5, 7, 7, 3, 3, 3, 4, 5, 5, 1, 5, 4, 4, 6, 4, 6, 4, 4, 4, 4, 1, 6, 3, 4, 4, 4, 1, 2]",116,[1 1 2 3 1 2 1 1 1 1 1 1 2 1 2 2 1 1 2 1 2 1 2 1 1 1 1 1 1],39,0.0333333333333
"Am I not a goddess, and have I not protected you throughout in all your troubles?","[2, 1, 3, 1, 7, 3, 4, 1, 3, 9, 3, 10, 2, 3, 4, 8]",64,[1 1 1 1 2 1 1 1 1 2 1 2 1 1 1 1],19,0.0
"I tell you plainly that even though there were fifty bands of men surrounding us and eager to kill us, you should take all their sheep and cattle, and drive them away with you.","[1, 4, 3, 7, 4, 4, 6, 5, 4, 5, 5, 2, 3, 11, 2, 3, 5, 2, 4, 2, 3, 6, 4, 3, 5, 5, 3, 6, 3, 5, 4, 4, 4, 3]",140,[1 1 1 2 1 2 1 1 1 2 1 1 1 3 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1],42,-0.214285714286
"But go to sleep; it is a very bad thing to lie awake all night, and you shall be out of your troubles before long.""","[3, 2, 2, 5, 2, 2, 1, 4, 3, 5, 2, 3, 5, 3, 5, 3, 3, 5, 2, 3, 2, 4, 8, 6, 4]",87,[1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1],28,-0.48
"As she spoke she shed sleep over his eyes, and then went back to Olympus.","[2, 3, 5, 3, 4, 5, 4, 3, 4, 3, 4, 4, 4, 2, 7]",57,[1 0 1 0 0 1 2 1 0 1 1 1 1 1 3],14,0.0
"While Ulysses was thus yielding himself to a very deep slumber that eased the burden of his sorrows, his admirable wife awoke, and sitting up in her bed began to cry.","[5, 7, 3, 4, 8, 7, 2, 1, 4, 4, 7, 4, 5, 3, 6, 2, 3, 7, 3, 9, 4, 5, 3, 7, 2, 2, 3, 3, 5, 2, 3]",133,[1 2 1 1 3 2 1 1 2 1 2 1 2 1 2 1 1 2 1 3 1 2 1 2 1 1 1 0 2 1 1],44,0.0
"When she had relieved herself by weeping she prayed to Diana saying, ""Great Goddess Diana, daughter of Jove, drive an arrow into my heart and slay me; or let some whirlwind snatch me up and bear me through paths of darkness till it drop me into the mouths of over-flowing Oceanus, as it did the daughters of Pandareus.","[4, 3, 3, 8, 7, 2, 7, 3, 6, 2, 5, 6, 5, 7, 5, 8, 2, 4, 5, 2, 5, 4, 2, 5, 3, 4, 2, 2, 3, 4, 9, 6, 2, 2, 3, 4, 2, 7, 5, 2, 8, 4, 2, 4, 2, 4, 3, 6, 2, 12, 7, 2, 2, 3, 3, 9, 2, 9]",254,"[1 0 1 3 2 1 2 0 0 1 3 1 2 2 3 2 1 1 1 1 2 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1
 1 1 1 2 1 1 1 1 2 1 1 1 4 4 1 1 1 1 2 1 3]",82,0.8
"The daughters of Pandareus lost their father and mother, for the gods killed them, so they were left orphans.","[3, 9, 2, 9, 4, 5, 6, 3, 6, 3, 3, 4, 6, 4, 2, 4, 4, 4, 7]",88,[1 2 1 3 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2],25,-0.1
"But Venus took care of them, and fed them on cheese, honey, and sweet wine.","[3, 5, 4, 4, 2, 4, 3, 3, 4, 2, 6, 5, 3, 5, 4]",57,[1 2 1 1 1 1 1 0 1 1 1 2 1 1 1],16,0.35
"Juno taught them to excel all women in beauty of form and understanding; Diana gave them an imposing presence, and Minerva endowed them with every kind of accomplishment; but one day when Venus had gone up to Olympus to see Jove about getting them married (for well does he know both what shall happen and what not happen to every one) the storm winds came and spirited them away to become handmaids to the dread Erinyes.","[4, 6, 4, 2, 5, 3, 5, 2, 6, 2, 4, 3, 13, 5, 4, 4, 2, 8, 8, 3, 7, 7, 4, 4, 5, 4, 2, 14, 3, 3, 3, 4, 5, 3, 4, 2, 2, 7, 2, 3, 4, 5, 7, 4, 7, 3, 4, 4, 2, 4, 4, 4, 5, 6, 3, 4, 3, 6, 2, 5, 3, 3, 5, 5, 4, 3, 8, 4, 4, 2, 6, 9, 2, 3, 5, 7]",340,"[2 1 1 1 2 1 2 1 3 1 1 1 4 3 1 1 1 3 2 1 3 2 1 1 3 1 1 4 1 1 1 1 2 1 1 1 1
 3 1 1 1 2 2 1 2 1 1 0 1 1 1 1 1 2 1 1 1 2 1 3 1 1 1 1 1 1 2 1 2 1 2 2 1 1
 2 2]",112,0.45
"Even so I wish that the gods who live in heaven would hide me from mortal sight, or that fair Diana might strike me, for I would fain go even beneath the sad earth if I might do so still looking towards Ulysses only, and without having to yield myself to a worse man than he was.","[4, 2, 1, 4, 4, 3, 4, 3, 4, 2, 6, 5, 4, 2, 4, 6, 5, 2, 4, 4, 5, 5, 6, 2, 3, 1, 5, 4, 2, 4, 7, 3, 3, 5, 2, 1, 5, 2, 2, 5, 7, 7, 7, 4, 3, 7, 6, 2, 5, 6, 2, 1, 5, 3, 4, 2, 3]",219,"[2 1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 1 1 2 3 1 1 2 1 1 1
 1 1 1 2 2 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1]",75,-0.0127272727273
"Besides, no matter how much people may grieve by day, they can put up with it so long as they can sleep at night, for when the eyes are closed in slumber people forget good and ill alike; whereas my misery haunts me even in my dreams.","[7, 2, 6, 3, 4, 6, 3, 6, 2, 3, 4, 3, 3, 2, 4, 2, 2, 4, 2, 4, 3, 5, 2, 5, 3, 4, 3, 4, 3, 6, 2, 7, 6, 6, 4, 3, 3, 5, 7, 2, 6, 6, 2, 4, 2, 2, 6]",183,"[2 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 2 1 2 1 1 1
 2 3 1 3 1 1 2 1 1 2]",58,0.05
"This very night methought there was one lying by my side who was like Ulysses as he was when he went away with his host, and I rejoiced, for I believed that it was no dream, but the very truth itself.""","[4, 4, 5, 9, 5, 3, 3, 5, 2, 2, 4, 3, 3, 4, 7, 2, 2, 3, 4, 2, 4, 4, 4, 3, 4, 3, 1, 8, 3, 1, 8, 4, 2, 3, 2, 5, 3, 3, 4, 5, 6]",156,"[1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 3 1 1 1 1 2 1
 1 2 1 2]",51,0.2
"On this the day broke, but Ulysses heard the sound of her weeping, and it puzzled him, for it seemed as though she already knew him and was by his side.","[2, 4, 3, 3, 5, 3, 7, 5, 3, 5, 2, 3, 7, 3, 2, 7, 3, 3, 2, 6, 2, 6, 3, 7, 4, 3, 3, 3, 2, 3, 4]",118,[1 1 1 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 0 4 1 1 1 1 1 1 1],36,0.4
"Then he gathered up the cloak and the fleeces on which he had lain, and set them on a seat in the cloister, but he took the bullock's hide out into the open.","[4, 2, 8, 2, 3, 5, 3, 3, 7, 2, 5, 2, 3, 4, 3, 3, 4, 2, 1, 4, 2, 3, 8, 3, 2, 4, 3, 7, 2, 4, 3, 4, 3, 4]",122,[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 0 1 1 2 1 2],39,0.0
"He lifted up his hands to heaven, and prayed, saying ""Father Jove, since you have seen fit to bring me over land and sea to my own home after all the afflictions you have laid upon me, give me a sign out of the mouth of some one or other of those who are now waking within the house, and let me have another sign of some kind from outside.""","[2, 6, 2, 3, 5, 2, 6, 3, 6, 6, 6, 4, 5, 3, 4, 4, 3, 2, 5, 2, 4, 4, 3, 3, 2, 2, 3, 4, 5, 3, 3, 11, 3, 4, 4, 4, 2, 4, 2, 1, 4, 3, 2, 3, 5, 2, 4, 3, 2, 5, 2, 5, 3, 3, 3, 6, 6, 3, 5, 3, 3, 2, 4, 7, 4, 2, 4, 4, 4, 7]",263,"[1 1 1 1 1 1 3 1 0 1 2 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1 1 3 1 1 1 2 1
 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 1 1 1 3 1 1 1 1 1 2]",84,0.295
Thus did he pray.,"[4, 3, 2, 4]",13,[1 1 1 1],4,0.0
"Jove heard his prayer and forthwith thundered high up among the clouds from the splendour of Olympus, and Ulysses was glad when he heard it.","[4, 5, 3, 6, 3, 9, 9, 4, 2, 5, 3, 6, 4, 3, 9, 2, 7, 3, 7, 3, 4, 4, 2, 5, 2]",114,[1 2 1 1 1 2 2 1 1 2 1 1 1 1 2 1 3 1 2 1 1 1 1 2 1],34,0.33
"At the same time within the house, a miller-woman from hard by in the mill room lifted up her voice and gave him another sign.","[2, 3, 4, 4, 6, 3, 5, 1, 12, 4, 4, 2, 2, 3, 4, 4, 6, 2, 3, 5, 3, 4, 3, 7, 4]",100,[1 1 1 1 2 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1],31,-0.145833333333
There were twelve miller-women whose business it was to grind wheat and barley which are the staff of life.,"[5, 4, 6, 12, 5, 8, 2, 3, 2, 5, 5, 3, 6, 5, 3, 3, 5, 2, 4]",88,[1 1 1 4 1 3 1 1 1 1 2 1 2 1 1 1 1 1 1],26,0.0
"The others had ground their task and had gone to take their rest, but this one had not yet finished, for she was not so strong as they were, and when she heard the thunder she stopped grinding and gave the sign to her master.","[3, 6, 3, 6, 5, 4, 3, 3, 4, 2, 4, 5, 4, 3, 4, 3, 3, 3, 3, 8, 3, 3, 3, 3, 2, 6, 2, 4, 4, 3, 4, 3, 5, 3, 7, 3, 7, 8, 3, 4, 3, 4, 2, 3, 6]",177,"[1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 1 1 1 1 1 1 1 1 0 2 1 2 0 1
 2 1 1 1 1 1 1 2]",48,0.433333333333
"""Father Jove,"" said she, ""you, who rule over heaven and earth, you have thundered from a clear sky without so much as a cloud in it, and this means something for somebody; grant the prayer, then, of me your poor servant who calls upon you, and let this be the very last day that the suitors dine in the house of Ulysses.","[6, 4, 4, 3, 3, 3, 4, 4, 6, 3, 5, 3, 4, 9, 4, 1, 5, 3, 7, 2, 4, 2, 1, 5, 2, 2, 3, 4, 5, 9, 3, 8, 5, 3, 6, 4, 2, 2, 4, 4, 7, 3, 5, 4, 3, 3, 3, 4, 2, 3, 4, 4, 3, 4, 3, 7, 4, 2, 3, 5, 2, 7]",246,"[2 1 1 0 1 1 1 2 3 1 2 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 3 1 4 1 1 1 1 1
 1 1 1 2 1 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 2]",80,-0.025
"They have worn me out with labour of grinding meal for them, and I hope they may never have another dinner anywhere at all.""","[4, 4, 4, 2, 3, 4, 6, 2, 8, 4, 3, 4, 3, 1, 4, 4, 3, 5, 4, 7, 6, 8, 2, 3]",98,[1 1 1 1 1 1 2 1 2 2 1 1 1 1 1 1 1 2 1 3 2 3 1 1],33,0.0
"Ulysses was glad when he heard the omens conveyed to him by the woman's speech, and by the thunder, for he knew they meant that he should avenge himself on the suitors.","[7, 3, 4, 4, 2, 5, 3, 5, 8, 2, 3, 2, 3, 5, 2, 6, 3, 2, 3, 7, 3, 2, 4, 4, 5, 4, 2, 6, 6, 7, 2, 3, 7]",134,[2 1 1 1 1 2 1 2 1 1 1 1 1 2 0 1 1 1 1 2 1 1 1 1 2 1 1 1 2 2 1 1 2],41,0.5
Then the other maids in the house rose and lit the fire on the hearth; Telemachus also rose and put on his clothes.,"[4, 3, 5, 5, 2, 3, 5, 4, 3, 3, 3, 4, 2, 3, 6, 10, 4, 4, 3, 3, 2, 3, 7]",91,[1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 4 2 1 1 1 1 1 1],29,0.358333333333
"He girded his sword about his shoulder, bound his sandals on to his comely feet, and took a doughty spear with a point of sharpened bronze; then he went to the threshold of the cloister and said to Euryclea, ""Nurse, did you make the stranger comfortable both as regards bed and board, or did you let him shift for himself?--for my mother, good woman though she is, has a way of paying great attention to second-rate people, and of neglecting others who are in reality much better men.""","[2, 6, 3, 5, 5, 3, 8, 5, 3, 7, 2, 2, 3, 6, 4, 3, 4, 1, 7, 5, 4, 1, 5, 2, 9, 6, 4, 2, 4, 2, 3, 9, 2, 3, 8, 3, 4, 2, 8, 5, 3, 3, 4, 3, 8, 11, 4, 2, 7, 3, 3, 5, 2, 3, 3, 3, 3, 5, 3, 7, 3, 2, 6, 4, 5, 6, 3, 2, 3, 1, 3, 2, 6, 5, 9, 2, 11, 6, 3, 2, 10, 6, 3, 3, 2, 7, 4, 6, 3]",383,"[1 1 1 1 2 1 2 1 1 2 1 1 1 3 1 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 2 1 1 2 1 1
 1 4 1 1 1 1 1 2 3 1 1 2 0 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 0 1 1 1 1 1 1 2
 3 1 3 1 1 1 3 2 1 1 1 4 1 2 1]",119,0.6
"""Do not find fault child,"" said Euryclea, ""when there is no one to find fault with.","[2, 3, 4, 5, 5, 4, 8, 4, 5, 2, 2, 3, 2, 4, 5, 4]",62,[1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1],19,0.0
The stranger sat and drank his wine as long as he liked: your mother did ask him if he would take any more bread and he said he would not.,"[3, 8, 3, 3, 5, 3, 4, 2, 4, 2, 2, 5, 4, 6, 3, 3, 3, 2, 2, 5, 4, 3, 4, 5, 3, 2, 4, 2, 5, 3]",107,[1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1],34,0.35
"When he wanted to go to bed she told the servants to make one for him, but he said he was such a wretched outcast that he would not sleep on a bed and under blankets; he insisted on having an undressed bullock's hide and some sheepskins put for him in the cloister and I threw a cloak over him myself.""","[4, 2, 6, 2, 2, 2, 3, 3, 4, 3, 8, 2, 4, 3, 3, 3, 3, 2, 4, 2, 3, 4, 1, 8, 7, 4, 2, 5, 3, 5, 2, 1, 3, 3, 5, 8, 2, 8, 2, 6, 2, 9, 7, 2, 4, 3, 4, 10, 3, 3, 3, 2, 3, 8, 3, 1, 5, 1, 5, 4, 3, 6]",238,"[1 1 1 1 1 1 0 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 0 1 2 2 1
 2 1 2 1 2 2 0 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1 2]",70,0.0
"{157}  Then Telemachus went out of the court to the place where the Achaeans were meeting in assembly; he had his spear in his hand, and he was not alone, for his two dogs went with him.","[3, 4, 10, 4, 3, 2, 3, 5, 2, 3, 5, 5, 3, 8, 4, 7, 2, 8, 2, 3, 3, 5, 2, 3, 4, 3, 2, 3, 3, 5, 3, 3, 3, 4, 4, 4, 3]",143,[0 1 4 1 1 1 1 1 1 1 1 1 1 3 1 2 1 3 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1],46,0.0
"But Euryclea called the maids and said, ""Come, wake up; set about sweeping the cloisters and sprinkling them with water to lay the dust; put the covers on the seats; wipe down the tables, some of you, with a wet sponge; clean out the mixing-jugs and the cups, and go for water from the fountain at once; the suitors will be here directly; they will be here early, for it is a feast day.""","[3, 8, 6, 3, 5, 3, 4, 4, 4, 2, 3, 5, 8, 3, 9, 3, 10, 4, 4, 5, 2, 3, 3, 4, 3, 3, 6, 2, 3, 5, 4, 4, 3, 6, 4, 2, 3, 4, 1, 3, 6, 5, 3, 3, 11, 3, 3, 4, 3, 2, 3, 5, 4, 3, 8, 2, 4, 3, 7, 4, 2, 4, 8, 4, 4, 2, 4, 5, 3, 2, 2, 1, 5, 3]",299,"[1 4 1 1 1 1 1 1 1 1 1 2 2 1 2 1 2 1 1 2 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1
 1 1 1 1 2 1 1 3 1 1 1 1 1 1 2 1 1 2 1 1 1 2 1 1 1 3 1 1 1 1 3 1 1 1 1 2 1]",95,0.0622222222222
"Thus did she speak, and they did even as she had said: twenty of them went to the fountain for water, and the others set themselves busily to work about the house.","[4, 3, 3, 5, 3, 4, 3, 4, 2, 3, 3, 4, 6, 2, 4, 4, 2, 3, 8, 3, 5, 3, 3, 6, 3, 10, 6, 2, 4, 5, 3, 5]",128,[1 1 0 2 1 1 1 2 1 0 1 1 2 1 1 1 1 1 2 1 2 1 1 2 1 2 3 1 1 2 1 1],40,0.1
The men who were in attendance on the suitors also came up and began chopping firewood.,"[3, 3, 3, 4, 2, 10, 2, 3, 7, 4, 4, 2, 3, 5, 8, 8]",71,[1 1 1 1 1 3 1 1 2 2 1 1 1 2 2 3],24,0.0
"By and by the women returned from the fountain, and the swineherd came after them with the three best pigs he could pick out.","[2, 3, 2, 3, 5, 8, 4, 3, 8, 3, 3, 9, 4, 5, 4, 4, 3, 5, 4, 4, 2, 5, 4, 3]",100,[1 1 1 1 2 2 1 1 2 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1],30,1.0
"These he let feed about the premises, and then he said good-humouredly to Ulysses, ""Stranger, are the suitors treating you any better now, or are they as insolent as ever?""","[5, 2, 3, 4, 5, 3, 8, 3, 4, 2, 4, 15, 2, 7, 8, 3, 3, 7, 8, 3, 3, 6, 3, 2, 3, 4, 2, 8, 2, 4]",136,[1 1 1 0 2 1 2 1 1 1 1 5 1 2 2 1 1 2 3 1 2 2 1 1 1 1 1 3 1 2],45,0.5
"""May heaven,"" answered Ulysses, ""requite to them the wickedness with which they deal high-handedly in another man's house without any sense of shame.""","[3, 6, 8, 7, 7, 2, 4, 3, 10, 4, 5, 4, 4, 13, 2, 7, 3, 2, 5, 7, 3, 5, 2, 5]",121,[1 3 2 2 2 1 1 1 3 1 1 1 2 4 1 3 1 0 1 2 2 1 1 1],38,0.0
"Thus did they converse; meanwhile Melanthius the goatherd came up, for he too was bringing in his best goats for the suitors' dinner; and he had two shepherds with him.","[4, 3, 4, 8, 9, 10, 3, 8, 4, 2, 3, 2, 3, 3, 8, 2, 3, 4, 5, 3, 3, 7, 6, 3, 2, 3, 3, 9, 4, 3]",134,[1 1 1 2 3 3 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1 2 1 1],40,1.0
"They tied the goats up under the gatehouse, and then Melanthius began gibing at Ulysses.","[4, 4, 3, 5, 2, 5, 3, 9, 3, 4, 10, 5, 6, 2, 7]",72,[1 1 1 1 1 2 1 3 1 1 3 2 2 1 2],23,0.0
"""Are you still here, stranger,"" said he, ""to pester people by begging about the house?","[3, 3, 5, 4, 8, 4, 2, 2, 6, 6, 2, 7, 5, 3, 5]",65,[1 1 1 1 2 1 1 1 2 1 1 2 2 1 1],19,0.0
Why can you not go elsewhere?,"[3, 3, 3, 3, 2, 9]",23,[1 1 1 1 1 3],8,0.0
You and I shall not come to an understanding before we have given each other a taste of our fists.,"[3, 3, 1, 5, 3, 4, 2, 2, 13, 6, 2, 4, 5, 4, 5, 1, 5, 2, 3, 5]",78,[1 1 1 1 1 1 1 1 4 2 1 1 2 2 2 1 1 1 1 1],27,-0.125
"You beg without any sense of decency: are there not feasts elsewhere among the Achaeans, as well as here?""","[3, 3, 7, 3, 5, 2, 7, 3, 5, 3, 6, 9, 5, 3, 8, 2, 4, 2, 4]",84,[1 1 2 2 1 1 3 1 1 1 2 3 2 1 3 1 1 1 1],29,0.0
"Ulysses made no answer, but bowed his head and brooded.","[7, 4, 2, 6, 3, 5, 3, 4, 3, 7]",44,[2 1 1 2 1 1 1 2 1 1],13,0.0
"Then a third man, Philoetius, joined them, who was bringing in a barren heifer and some goats.","[4, 1, 5, 3, 10, 6, 4, 3, 3, 8, 2, 1, 6, 6, 3, 4, 5]",74,[1 1 1 1 3 1 1 1 1 2 1 1 2 2 1 1 1],22,0.0
These were brought over by the boatmen who are there to take people over when any one comes to them.,"[5, 4, 7, 4, 2, 3, 7, 3, 3, 5, 2, 4, 6, 4, 4, 3, 3, 5, 2, 4]",80,[1 1 1 2 1 1 2 1 1 1 1 1 1 2 1 2 1 1 1 1],24,0.0
"So Philoetius made his heifer and his goats secure under the gatehouse, and then went up to the swineherd.","[2, 10, 4, 3, 6, 3, 3, 5, 6, 5, 3, 9, 3, 4, 4, 2, 2, 3, 9]",86,[1 3 1 1 2 1 1 1 2 2 1 3 1 1 1 1 1 1 3],28,0.4
"""Who, Swineherd,"" said he, ""is this stranger that is lately come here?","[3, 9, 4, 2, 2, 4, 8, 4, 2, 6, 4, 4]",52,[1 3 1 1 1 1 2 1 1 3 1 1],17,-0.3
Is he one of your men?,"[2, 2, 3, 2, 4, 3]",16,[1 1 1 1 1 1],6,0.0
What is his family?,"[4, 2, 3, 6]",15,[1 1 1 3],6,0.0
Where does he come from?,"[5, 4, 2, 4, 4]",19,[1 0 1 1 1],4,0.0
"Poor fellow, he looks as if he had been some great man, but the gods give sorrow to whom they will--even to kings if it so pleases them.""","[4, 6, 2, 5, 2, 2, 2, 3, 4, 4, 5, 3, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 2, 5, 2, 2, 2, 7, 4]",104,[1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 2 1],34,0.2
"As he spoke he went up to Ulysses and saluted him with his right hand; ""Good day to you, father stranger,"" said he, ""you seem to be very poorly off now, but I hope you will have better times by and by.","[2, 2, 5, 2, 4, 2, 2, 7, 3, 7, 3, 4, 3, 5, 4, 4, 3, 2, 3, 6, 8, 4, 2, 3, 4, 2, 2, 4, 6, 3, 3, 3, 1, 4, 3, 4, 4, 6, 5, 2, 3, 2]",151,"[1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1
 2 1 1 1 1]",49,0.241428571429
"Father Jove, of all gods you are the most malicious.","[6, 4, 2, 3, 4, 3, 3, 3, 4, 9]",41,[2 1 1 1 1 1 1 1 1 3],13,0.5
