0,wrd_length,total_char,syl_count,syl_sum,sentiment
"'If I eat one of these cakes,' she thought, 'it's sure to make SOME change in my size; and as it can't possibly make me larger, it must make me smaller, I suppose.'","[3, 1, 3, 3, 2, 5, 5, 3, 7, 3, 2, 4, 2, 4, 4, 6, 2, 2, 4, 3, 2, 2, 2, 3, 8, 4, 2, 6, 2, 4, 4, 2, 7, 1, 7]",124,[1 1 2 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 3 1 1 2 1 1 1 1 2 1 2],38,0.125
"So she swallowed one of the cakes, and was delighted to find that she began shrinking directly.","[2, 3, 9, 3, 2, 3, 5, 3, 3, 9, 2, 4, 4, 3, 5, 9, 8]",77,[1 0 2 1 1 1 1 1 1 2 1 1 1 0 2 2 3],21,0.4
"As soon as she was small enough to get through the door, she ran out of the house, and found quite a crowd of little animals and birds waiting outside.","[2, 4, 2, 3, 3, 5, 6, 2, 3, 7, 3, 4, 3, 3, 3, 2, 3, 5, 3, 5, 5, 1, 5, 2, 6, 7, 3, 5, 7, 7]",119,[1 1 1 0 1 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 2],33,-0.109375
"The poor little Lizard, Bill, was in the middle, being held up by two guinea-pigs, who were giving it something out of a bottle.","[3, 4, 6, 6, 4, 3, 2, 3, 6, 5, 4, 2, 2, 3, 11, 3, 4, 6, 2, 9, 3, 2, 1, 6]",100,[1 1 1 2 1 1 1 1 1 1 1 1 1 1 4 1 1 2 1 3 1 1 1 1],31,-0.195833333333
"They all made a rush at Alice the moment she appeared; but she ran off as hard as she could, and soon found herself safe in a thick wood.","[4, 3, 4, 1, 4, 2, 5, 3, 6, 3, 8, 3, 3, 3, 3, 2, 4, 2, 3, 5, 3, 4, 5, 7, 4, 2, 1, 5, 4]",106,[1 1 1 1 1 1 2 1 2 0 3 1 0 1 1 1 1 1 0 1 1 1 1 2 1 1 1 1 1],31,-0.0305555555556
"'The first thing I've got to do,' said Alice to herself, as she wandered about in the wood, 'is to grow to my right size again; and the second thing is to find my way into that lovely garden.","[4, 5, 5, 1, 3, 3, 2, 2, 4, 5, 2, 7, 2, 3, 8, 5, 2, 3, 4, 3, 2, 4, 2, 2, 5, 4, 5, 3, 3, 6, 5, 2, 2, 4, 2, 3, 4, 4, 6, 6]",147,"[0 1 1 1 0 1 1 1 1 2 1 2 1 0 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 2
 1 3 2]",47,0.258928571429
I think that will be the best plan.',"[1, 5, 4, 4, 2, 3, 4, 4]",27,[1 1 1 1 1 1 1 1],8,1.0
"It sounded an excellent plan, no doubt, and very neatly and simply arranged; the only difficulty was, that she had not the smallest idea how to set about it; and while she was peering about anxiously among the trees, a little sharp bark just over her head made her look up in a great hurry.","[2, 7, 2, 9, 4, 2, 5, 3, 4, 6, 3, 6, 8, 3, 4, 10, 3, 4, 3, 3, 3, 3, 8, 4, 3, 2, 3, 5, 2, 3, 5, 3, 3, 7, 5, 9, 5, 3, 5, 1, 6, 5, 4, 4, 4, 3, 4, 4, 3, 4, 2, 2, 1, 5, 5]",229,"[1 1 1 3 1 1 1 1 2 3 1 2 2 1 2 4 1 1 0 1 1 1 2 3 1 1 1 2 1 1 1 0 1 2 2 3 2
 1 0 1 1 1 1 1 2 1 2 1 1 1 1 1 1 2 2]",76,0.1796875
"An enormous puppy was looking down at her with large round eyes, and feebly stretching out one paw, trying to touch her.","[2, 8, 5, 3, 7, 4, 2, 3, 4, 5, 5, 4, 3, 6, 10, 3, 3, 3, 6, 2, 5, 3]",96,[1 3 2 1 2 1 1 1 1 1 1 0 1 2 2 1 1 1 1 1 1 1],27,-0.128253968254
'Poor little thing!',"[5, 6, 5]",16,[1 1 1],3,-0.3171875
"said Alice, in a coaxing tone, and she tried hard to whistle to it; but she was terribly frightened all the time at the thought that it might be hungry, in which case it would be very likely to eat her up in spite of all her coaxing.","[4, 5, 2, 1, 7, 4, 3, 3, 5, 4, 2, 7, 2, 2, 3, 3, 3, 8, 10, 3, 3, 4, 2, 3, 7, 4, 2, 5, 2, 6, 2, 5, 4, 2, 5, 2, 4, 6, 2, 3, 3, 2, 2, 5, 2, 3, 3, 7]",181,"[1 2 1 1 2 1 1 0 1 1 1 1 1 1 1 0 1 3 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2
 3 1 2 1 1 1 1 1 1 1 2]",57,-0.430555555556
"Hardly knowing what she did, she picked up a little bit of stick, and held it out to the puppy; whereupon the puppy jumped into the air off all its feet at once, with a yelp of delight, and rushed at the stick, and made believe to worry it; then Alice dodged behind a great thistle, to keep herself from being run over; and the moment she appeared on the other side, the puppy made another rush at the stick, and tumbled head over heels in its hurry to get hold of it; then Alice, thinking it was very like having a game of play with a cart-horse, and expecting every moment to be trampled under its feet, ran round the thistle again; then the puppy began a series of short charges at the stick, running a very little way forwards each time and a long way back, and barking hoarsely all the while, till at last it sat down a good way off, panting, with its tongue hanging out of its mouth, and its great eyes half shut.","[6, 7, 4, 3, 3, 3, 6, 2, 1, 6, 3, 2, 5, 3, 4, 2, 3, 2, 3, 5, 9, 3, 5, 6, 4, 3, 3, 3, 3, 3, 4, 2, 4, 4, 1, 4, 2, 7, 3, 6, 2, 3, 5, 3, 4, 7, 2, 5, 2, 4, 5, 6, 6, 1, 5, 7, 2, 4, 7, 4, 5, 3, 4, 3, 3, 6, 3, 8, 2, 3, 5, 4, 3, 5, 4, 7, 4, 2, 3, 5, 3, 7, 4, 4, 5, 2, 3, 5, 2, 3, 4, 2, 2, 4, 5, 8, 2, 3, 4, 4, 6, 1, 4, 2, 4, 4, 1, 10, 3, 9, 5, 6, 2, 2, 8, 5, 3, 4, 3, 5, 3, 7, 5, 4, 3, 5, 5, 1, 6, 2, 5, 7, 2, 3, 5, 7, 1, 4, 6, 3, 8, 4, 4, 3, 1, 4, 3, 4, 3, 7, 8, 3, 3, 5, 4, 2, 4, 2, 3, 4, 1, 4, 3, 3, 7, 4, 3, 6, 7, 3, 2, 3, 5, 3, 3, 5, 4, 4, 4]",718,"[2 2 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1
 2 1 1 1 1 1 1 1 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 1 1 2 1 1 2 0 3 1 1 2 1 1 2
 1 3 1 1 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 1 2 2 1 1 2 1 2 1 1 1 1 1 1 2 1 3 3
 2 1 1 1 2 1 1 1 1 1 1 2 1 1 2 2 1 2 1 1 1 1 1 1 2 1 2 1 1 2 2 1 1 1 1 1 1
 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 0 1 1]",226,0.0164624183007
"This seemed to Alice a good opportunity for making her escape; so she set off at once, and ran till she was quite tired and out of breath, and till the puppy's bark sounded quite faint in the distance.","[4, 6, 2, 5, 1, 4, 11, 3, 6, 3, 6, 2, 3, 3, 3, 2, 4, 3, 3, 4, 3, 3, 5, 5, 3, 3, 2, 6, 3, 4, 3, 5, 2, 4, 7, 5, 5, 2, 3, 8]",159,"[1 1 1 2 1 1 5 1 2 1 2 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 2 0 1 1 1 1
 1 1 2]",47,-0.0666666666667
'And yet what a dear little puppy it was!',"[4, 3, 4, 1, 4, 6, 5, 2, 3]",32,[1 1 1 1 2 1 2 1 1],11,-0.234375
"said Alice, as she leant against a buttercup to rest herself, and fanned herself with one of the leaves: 'I should have liked teaching it tricks very much, if--if I'd only been the right size to do it!","[4, 5, 2, 3, 5, 7, 1, 9, 2, 4, 7, 3, 6, 7, 4, 3, 2, 3, 6, 2, 6, 4, 5, 8, 2, 6, 4, 4, 2, 2, 1, 2, 4, 4, 3, 5, 4, 2, 2, 2]",157,"[1 2 1 0 2 2 1 3 1 1 2 1 1 2 1 1 1 1 2 1 1 1 1 3 1 1 2 1 1 1 1 0 2 1 1 1 1
 1 1 1]",50,0.304285714286
Oh dear!,"[2, 4]",6,[1 2],3,0.0
I'd nearly forgotten that I've got to grow up again!,"[1, 2, 6, 9, 4, 1, 3, 3, 2, 4, 2, 5]",42,[1 0 3 3 1 1 0 1 1 1 1 2],15,0.125
Let me see--how IS it to be managed?,"[3, 2, 3, 3, 2, 2, 2, 2, 7]",26,[1 1 1 1 1 1 1 1 2],10,0.0
"I suppose I ought to eat or drink something or other; but the great question is, what?'","[1, 7, 1, 5, 2, 3, 2, 5, 9, 2, 5, 3, 3, 5, 8, 2, 4]",67,[1 2 1 1 1 2 1 1 3 1 2 1 1 2 2 1 1],24,0.3375
"The great question certainly was, what?","[3, 5, 8, 9, 3, 4]",32,[1 2 2 3 1 1],10,0.507142857143
"Alice looked all round her at the flowers and the blades of grass, but she did not see anything that looked like the right thing to eat or drink under the circumstances.","[5, 6, 3, 5, 3, 2, 3, 7, 3, 3, 6, 2, 5, 3, 3, 3, 3, 3, 8, 4, 6, 4, 3, 5, 5, 2, 3, 2, 5, 5, 3, 13]",136,[2 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 3 1 1 1 1 1 1 1 2 1 1 2 1 3],39,0.0428571428571
"There was a large mushroom growing near her, about the same height as herself; and when she had looked under it, and on both sides of it, and behind it, it occurred to her that she might as well look and see what was on the top of it.","[5, 3, 1, 5, 8, 7, 4, 3, 5, 3, 4, 6, 2, 7, 3, 4, 3, 3, 6, 5, 2, 3, 2, 4, 5, 2, 2, 3, 6, 2, 2, 8, 2, 3, 4, 3, 5, 2, 4, 4, 3, 3, 4, 3, 2, 3, 3, 2, 2]",180,"[1 1 1 1 2 2 2 1 2 1 1 1 1 2 1 1 0 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 0 1
 1 1 1 1 1 1 1 1 1 1 1 1]",55,0.0828571428571
"She stretched herself up on tiptoe, and peeped over the edge of the mushroom, and her eyes immediately met those of a large caterpillar, that was sitting on the top with its arms folded, quietly smoking a long hookah, and taking not the smallest notice of her or of anything else.","[3, 9, 7, 2, 2, 6, 3, 6, 4, 3, 4, 2, 3, 8, 3, 3, 4, 11, 3, 5, 2, 1, 5, 11, 4, 3, 7, 2, 3, 3, 4, 3, 4, 6, 7, 7, 1, 4, 6, 3, 6, 3, 3, 8, 6, 2, 3, 2, 2, 8, 4]",224,"[0 1 2 1 1 1 1 1 2 1 1 1 1 2 1 1 0 6 1 1 1 1 1 4 1 1 2 1 1 1 1 1 1 1 3 2 1
 1 2 1 2 1 1 2 2 1 1 1 1 3 1]",70,0.122857142857
"CHAPTER V. Advice from a Caterpillar  The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth, and addressed her in a languid, sleepy voice.","[7, 1, 6, 4, 1, 11, 3, 11, 3, 5, 6, 2, 4, 5, 3, 4, 4, 2, 7, 2, 4, 3, 11, 4, 3, 6, 3, 2, 3, 5, 3, 9, 3, 2, 1, 7, 6, 5]",171,"[2 0 2 1 1 4 1 4 1 2 1 1 2 2 1 1 1 1 2 1 1 1 4 1 1 2 1 1 1 1 1 2 1 1 1 2 2
 1]",56,-0.0625
'Who are YOU?',"[4, 3, 3]",10,[1 1 1],3,0.0
said the Caterpillar.,"[4, 3, 11]",18,[1 1 4],6,0.0
This was not an encouraging opening for a conversation.,"[4, 3, 3, 2, 11, 7, 3, 1, 12]",46,[1 1 1 1 4 3 1 1 4],17,0.0
"Alice replied, rather shyly, 'I--I hardly know, sir, just at present--at least I know who I WAS when I got up this morning, but I think I must have been changed several times since then.'","[5, 7, 6, 5, 2, 1, 6, 4, 3, 4, 2, 7, 2, 5, 1, 4, 3, 1, 3, 4, 1, 3, 2, 4, 7, 3, 1, 5, 1, 4, 4, 4, 7, 7, 5, 5, 4]",142,[2 2 2 2 1 1 2 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1],47,-0.197222222222
'What do you mean by that?',"[5, 2, 3, 4, 2, 4]",20,[1 1 1 2 1 1],7,-0.3125
said the Caterpillar sternly.,"[4, 3, 11, 7]",25,[1 1 4 2],8,0.0
'Explain yourself!',"[8, 8]",16,[2 2],4,0.0
"'I can't explain MYSELF, I'm afraid, sir' said Alice, 'because I'm not myself, you see.'","[2, 2, 3, 7, 6, 1, 2, 6, 3, 4, 5, 8, 1, 2, 3, 6, 3, 3]",67,[1 1 0 2 2 1 0 2 1 1 2 2 1 0 1 2 1 1],21,-0.6
"'I don't see,' said the Caterpillar.","[2, 2, 3, 3, 4, 3, 11]",28,[1 1 0 1 1 1 4],9,0.0
"'I'm afraid I can't put it more clearly,' Alice replied very politely, 'for I can't understand it myself to begin with; and being so many different sizes in a day is very confusing.'","[2, 2, 6, 1, 2, 3, 3, 2, 4, 7, 5, 7, 4, 8, 4, 1, 2, 3, 10, 2, 6, 2, 5, 4, 3, 5, 2, 4, 9, 5, 2, 1, 3, 2, 4, 9]",144,[1 0 2 1 1 0 1 1 1 3 2 2 2 4 1 1 1 0 3 1 2 1 2 1 1 1 1 2 3 1 1 1 1 1 2 3],52,0.0442857142857
"'It isn't,' said the Caterpillar.","[3, 2, 3, 4, 3, 11]",26,[1 1 0 1 1 4],8,0.0
"'Well, perhaps you haven't found it so yet,' said Alice; 'but when you have to turn into a chrysalis--you will some day, you know--and then after that into a butterfly, I should think you'll feel it a little queer, won't you?'","[5, 7, 3, 4, 3, 5, 2, 2, 3, 4, 5, 4, 4, 3, 4, 2, 4, 4, 1, 9, 3, 4, 4, 3, 3, 4, 3, 4, 5, 4, 4, 1, 9, 1, 6, 5, 3, 3, 4, 2, 1, 6, 5, 2, 3, 3]",173,"[1 2 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 2 1 2 1 3 1 1 1 1
 0 1 1 1 1 1 1 0 1]",52,-0.1875
"'Not a bit,' said the Caterpillar.","[4, 1, 3, 4, 3, 11]",26,[1 1 1 1 1 4],9,0.0
"'Well, perhaps your feelings may be different,' said Alice; 'all I know is, it would feel very queer to ME.'","[5, 7, 4, 8, 3, 2, 9, 4, 5, 4, 1, 4, 2, 2, 5, 4, 4, 5, 2, 2]",82,[1 2 1 2 1 1 3 1 2 1 1 1 1 1 1 1 2 1 1 1],26,0.1
'You!',[4],4,[1],1,0.0
said the Caterpillar contemptuously.,"[4, 3, 11, 14]",32,[1 1 4 4],10,0.0
'Who are YOU?',"[4, 3, 3]",10,[1 1 1],3,0.0
Which brought them back again to the beginning of the conversation.,"[5, 7, 4, 4, 5, 2, 3, 9, 2, 3, 12]",56,[1 1 1 1 2 1 1 3 1 1 4],17,0.0
"Alice felt a little irritated at the Caterpillar's making such VERY short remarks, and she drew herself up and said, very gravely, 'I think, you ought to tell me who YOU are, first.'","[5, 4, 1, 6, 9, 2, 3, 11, 2, 6, 4, 4, 5, 7, 3, 3, 4, 7, 2, 3, 4, 4, 7, 2, 5, 3, 5, 2, 4, 2, 3, 3, 3, 5]",143,[2 1 1 1 3 1 1 4 0 2 1 2 1 2 1 0 1 2 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 1],45,0.0525
'Why?',[4],4,[1],1,0.0
said the Caterpillar.,"[4, 3, 11]",18,[1 1 4],6,0.0
"Here was another puzzling question; and as Alice could not think of any good reason, and as the Caterpillar seemed to be in a VERY unpleasant state of mind, she turned away.","[4, 3, 7, 8, 8, 3, 2, 5, 5, 3, 5, 2, 3, 4, 6, 3, 2, 3, 11, 6, 2, 2, 2, 1, 4, 10, 5, 2, 4, 3, 6, 4]",138,[1 1 3 2 2 1 1 2 1 1 1 1 2 1 3 1 1 1 4 1 1 1 1 1 2 4 1 1 1 0 1 2],47,-0.0725
'Come back!',"[5, 4]",9,[1 1],2,0.0
the Caterpillar called after her.,"[3, 11, 6, 5, 3]",28,[1 4 1 2 1],9,0.0
'I've something important to say!',"[2, 3, 9, 9, 2, 3]",28,[1 0 3 3 1 1],9,0.5
"This sounded promising, certainly: Alice turned and came back again.","[4, 7, 9, 9, 5, 6, 3, 4, 4, 5]",56,[1 1 3 3 2 1 1 1 1 2],16,0.138095238095
"'Keep your temper,' said the Caterpillar.","[5, 4, 6, 4, 3, 11]",33,[1 1 2 1 1 4],10,0.0
'Is that all?',"[3, 4, 3]",10,[1 1 1],3,0.0
"said Alice, swallowing down her anger as well as she could.","[4, 5, 10, 4, 3, 5, 2, 4, 2, 3, 5]",47,[1 2 3 1 1 2 1 1 1 0 1],14,-0.427777777778
"'No,' said the Caterpillar.","[3, 4, 3, 11]",21,[1 1 1 4],7,0.0
"Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing.","[5, 7, 3, 5, 2, 4, 4, 2, 3, 3, 7, 4, 2, 2, 3, 7, 5, 3, 2, 5, 4, 3, 9, 5, 7]",106,[2 1 0 1 1 1 1 1 0 1 2 1 1 1 1 2 2 1 1 1 1 1 3 1 3],31,0.3
"For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, 'So you think you're changed, do you?'","[3, 4, 7, 2, 6, 4, 7, 8, 3, 2, 4, 2, 8, 3, 4, 4, 3, 6, 3, 2, 3, 5, 5, 3, 4, 3, 3, 5, 3, 3, 7, 2, 3]",134,[1 1 2 1 1 2 2 3 1 1 1 1 2 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1],40,0.0
"'I'm afraid I am, sir,' said Alice; 'I can't remember things as I used--and I don't keep the same size for ten minutes together!'","[2, 2, 6, 1, 2, 3, 4, 5, 2, 2, 3, 8, 6, 2, 1, 4, 3, 1, 2, 3, 4, 3, 4, 4, 3, 3, 7, 8]",98,[1 0 2 1 1 1 1 2 1 1 0 3 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 3],32,-0.2
'Can't remember WHAT things?',"[3, 3, 8, 4, 6]",24,[1 0 3 1 1],6,0.0
said the Caterpillar.,"[4, 3, 11]",18,[1 1 4],6,0.0
"'Well, I've tried to say ""HOW DOTH THE LITTLE BUSY BEE,"" but it all came different!'","[5, 1, 3, 5, 2, 3, 3, 4, 3, 6, 4, 3, 3, 2, 3, 4, 9]",63,[1 1 0 1 1 1 1 1 1 1 2 1 1 1 1 1 3],19,-0.0291666666667
Alice replied in a very melancholy voice.,"[5, 7, 2, 1, 4, 10, 5]",34,[2 2 1 1 2 4 1],13,0.2
"'Repeat, ""YOU ARE OLD, FATHER WILLIAM,""' said the Caterpillar.","[7, 3, 3, 3, 6, 7, 4, 3, 11]",47,[3 1 1 1 2 3 1 1 4],17,0.1
"Alice folded her hands, and began:--     'You are old, Father William,' the young man said,     'And your hair has become very white;    And yet you incessantly stand on your head--     Do you think, at your age, it is right?'","[5, 6, 3, 5, 3, 5, 4, 3, 3, 6, 7, 3, 5, 3, 4, 4, 4, 4, 3, 6, 4, 5, 3, 3, 3, 11, 5, 2, 4, 4, 2, 3, 5, 2, 4, 3, 2, 2, 5]",158,"[2 1 1 1 1 2 1 1 1 2 3 1 1 1 1 1 1 1 1 2 2 1 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1
 1 1]",50,0.121428571429
"'In my youth,' Father William replied to his son,     'I feared it might injure the brain;    But, now that I'm perfectly sure I have none,     Why, I do it again and again.'","[3, 2, 5, 6, 7, 7, 2, 3, 3, 2, 6, 2, 5, 6, 3, 5, 3, 3, 4, 1, 2, 9, 4, 1, 4, 4, 3, 1, 2, 2, 5, 3, 5]",123,[1 1 1 2 3 2 1 1 1 1 2 1 1 2 1 1 1 1 1 1 0 3 1 1 1 1 1 1 1 1 2 1 2],42,0.5
"'You are old,' said the youth, 'as I mentioned before,     And have grown most uncommonly fat;    Yet you turned a back-somersault in at the door--     Pray, what is the reason of that?'","[4, 3, 3, 4, 3, 5, 3, 1, 9, 6, 3, 4, 5, 4, 10, 3, 3, 3, 6, 1, 15, 2, 2, 3, 4, 4, 4, 2, 3, 6, 2, 4]",134,[1 1 1 1 1 1 1 1 2 2 1 1 1 1 4 1 1 1 1 1 4 1 1 1 1 1 1 1 1 3 1 1],42,0.466666666667
"'In my youth,' said the sage, as he shook his grey locks,     'I kept all my limbs very supple    By the use of this ointment--one shilling the box--     Allow me to sell you a couple?'","[3, 2, 5, 4, 3, 4, 2, 2, 5, 3, 4, 5, 2, 4, 3, 2, 5, 4, 6, 2, 3, 3, 2, 4, 8, 3, 8, 3, 3, 5, 2, 2, 4, 3, 1, 6]",130,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1],40,0.075
"'You are old,' said the youth, 'and your jaws are too weak     For anything tougher than suet;    Yet you finished the goose, with the bones and the beak--     Pray how did you manage to do it?'","[4, 3, 3, 4, 3, 5, 4, 4, 4, 3, 3, 4, 3, 8, 7, 4, 4, 3, 3, 8, 3, 5, 4, 3, 5, 3, 3, 4, 4, 3, 3, 3, 6, 2, 2, 2]",139,[1 1 1 1 1 1 1 1 1 1 1 2 1 3 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1],43,-0.1375
"'In my youth,' said his father, 'I took to the law,     And argued each case with my wife;    And the muscular strength, which it gave to my jaw,     Has lasted the rest of my life.'","[3, 2, 5, 4, 3, 6, 2, 4, 2, 3, 3, 3, 6, 4, 4, 4, 2, 4, 3, 3, 8, 8, 5, 2, 4, 2, 2, 3, 3, 6, 3, 4, 2, 2, 4]",128,[1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1],39,0.0
"'You are old,' said the youth, 'one would hardly suppose     That your eye was as steady as ever;    Yet you balanced an eel on the end of your nose--     What made you so awfully clever?'","[4, 3, 3, 4, 3, 5, 4, 5, 6, 7, 4, 4, 3, 3, 2, 6, 2, 4, 3, 3, 8, 2, 3, 2, 3, 3, 2, 4, 4, 4, 4, 3, 2, 7, 6]",135,[1 1 1 1 1 1 1 1 2 2 1 1 0 1 1 3 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 3 2],43,0.0354166666667
"'I have answered three questions, and that is enough,'     Said his father; 'don't give yourself airs!","[2, 4, 8, 5, 9, 3, 4, 2, 6, 4, 3, 6, 3, 3, 4, 8, 4]",78,[1 1 2 1 2 1 1 1 2 1 1 2 1 0 1 2 1],21,0.0
Do you think I can listen all day to such stuff?,"[2, 3, 5, 1, 3, 6, 3, 3, 2, 4, 5]",37,[1 1 1 1 1 2 1 1 1 1 1],12,0.0
"Be off, or I'll kick you down stairs!'","[2, 3, 2, 1, 3, 4, 3, 4, 6]",28,[1 1 1 1 0 1 1 1 1],8,-0.194444444444
"'That is not said right,' said the Caterpillar.","[5, 2, 3, 4, 5, 4, 3, 11]",37,[1 1 1 1 1 1 1 4],11,0.285714285714
"'Not QUITE right, I'm afraid,' said Alice, timidly; 'some of the words have got altered.'","[4, 5, 5, 1, 2, 6, 4, 5, 7, 5, 2, 3, 5, 4, 3, 7]",68,[1 1 1 1 0 2 1 2 3 1 1 1 1 1 1 2],20,-0.157142857143
"'It is wrong from beginning to end,' said the Caterpillar decidedly, and there was silence for some minutes.","[3, 2, 5, 4, 9, 2, 3, 4, 3, 11, 9, 3, 5, 3, 7, 3, 4, 7]",87,[1 1 1 1 3 1 1 1 1 4 4 1 1 1 2 1 1 2],28,-0.5
The Caterpillar was the first to speak.,"[3, 11, 3, 3, 5, 2, 5]",32,[1 4 1 1 1 1 2],11,0.25
'What size do you want to be?',"[5, 4, 2, 3, 4, 2, 2]",22,[1 1 1 1 1 1 1],7,0.0
it asked.,"[2, 5]",7,[1 1],2,0.0
"'Oh, I'm not particular as to size,' Alice hastily replied; 'only one doesn't like changing so often, you know.'","[3, 1, 2, 3, 10, 2, 2, 4, 5, 7, 7, 5, 3, 4, 3, 4, 8, 2, 5, 3, 4]",87,[1 1 0 1 4 1 1 1 2 3 2 2 1 0 0 1 2 1 2 1 1],28,-0.0416666666667
"'I DON'T know,' said the Caterpillar.","[2, 2, 3, 4, 4, 3, 11]",29,[1 1 0 1 1 1 4],9,0.0
"Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.","[5, 4, 7, 3, 3, 5, 4, 2, 4, 12, 2, 3, 4, 6, 3, 3, 4, 4, 3, 3, 6, 3, 6]",99,[2 1 2 0 1 2 1 1 1 3 1 1 1 2 1 0 1 1 0 1 2 1 2],28,0.2
'Are you content now?',"[4, 3, 7, 3]",17,[1 1 2 1],5,0.0
said the Caterpillar.,"[4, 3, 11]",18,[1 1 4],6,0.0
"'Well, I should like to be a LITTLE larger, sir, if you wouldn't mind,' said Alice: 'three inches is such a wretched height to be.'","[5, 1, 6, 4, 2, 2, 1, 6, 6, 3, 2, 3, 5, 3, 4, 4, 5, 6, 6, 2, 4, 1, 8, 6, 2, 2]",99,[1 1 1 1 1 1 1 1 2 1 1 1 1 0 1 1 2 1 1 1 1 1 1 1 1 1],27,-0.0625
'It is a very good height indeed!',"[3, 2, 1, 4, 4, 6, 6]",26,[1 1 1 2 1 1 1],8,1.0
"said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).","[4, 3, 11, 7, 7, 6, 7, 2, 2, 5, 2, 3, 7, 5, 6, 4]",81,[1 1 4 3 3 2 2 1 1 1 1 1 3 1 1 1],27,-0.03
'But I'm not used to it!',"[4, 1, 2, 3, 4, 2, 2]",18,[1 1 0 1 1 1 1],6,0.0
pleaded poor Alice in a piteous tone.,"[7, 4, 5, 2, 1, 7, 4]",30,[2 1 2 1 1 2 1],10,-0.4
"And she thought of herself, 'I wish the creatures wouldn't be so easily offended!'","[3, 3, 7, 2, 7, 2, 4, 3, 9, 5, 3, 2, 2, 6, 8]",66,[1 0 1 1 2 1 1 1 3 1 0 1 1 4 2],20,0.541666666667
"'You'll get used to it in time,' said the Caterpillar; and it put the hookah into its mouth and began smoking again.","[4, 3, 3, 4, 2, 2, 2, 4, 4, 3, 11, 3, 2, 3, 3, 6, 4, 3, 5, 3, 5, 7, 5]",91,[1 0 1 1 1 1 1 1 1 1 4 1 1 1 1 2 2 1 1 1 2 2 2],30,0.0
This time Alice waited patiently until it chose to speak again.,"[4, 4, 5, 6, 9, 5, 2, 5, 2, 5, 5]",52,[1 1 2 1 4 2 1 1 1 2 2],18,0.0
"In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself.","[2, 1, 6, 2, 3, 3, 11, 4, 3, 6, 3, 2, 3, 5, 3, 6, 4, 2, 5, 3, 5, 6]",88,[1 1 2 1 1 1 4 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2],29,0.0
"Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, 'One side will make you grow taller, and the other side will make you grow shorter.'","[4, 2, 3, 4, 3, 3, 8, 3, 7, 4, 2, 3, 5, 6, 9, 2, 2, 4, 4, 4, 4, 4, 3, 4, 6, 3, 3, 5, 4, 4, 4, 3, 4, 7]",140,[1 1 1 1 1 1 2 1 1 2 1 1 1 3 3 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2],43,-0.260185185185
'One side of WHAT?,"[4, 4, 2, 4]",14,[1 1 1 1],4,0.0
The other side of WHAT?',"[3, 5, 4, 2, 4]",18,[1 2 1 1 1],6,-0.125
thought Alice to herself.,"[7, 5, 2, 7]",21,[1 2 1 2],6,0.0
